type,title,cover,author,authorImg,authorWork,authorWords,authorDays,monthRead,monthFlower,allRead,allFlower,wordNum,updateTicket,reward,monthTicker,shareNum,rate,startTime,updateTime,detailLink
军事历史,大明：举报我爹造反，我登基称帝,http://img.faloo.com/Novel/498x705/0/731/000731173.jpg,1654165,//photo.faloo.com/default.jpg,3,8870000,1232,202427,2102,20542282,128793,8133621,81,7288.0,0,0,9.9,2021-07-26,2024-12-09,https://b.faloo.com/1002654.html
军事历史,特种兵：退出狼牙，开局救出沈鸽,http://img.faloo.com/Novel/498x705/0/618/000618785.jpg,天榜疯子,//photo.faloo.com/default.jpg,4,15360000,1381,202222,2112,23495542,29306,8643253,50,6476.0,0,2,10,2021-03-01,2024-12-10,https://b.faloo.com/913543.html
军事历史,我创作的短视频，让李云龙泪崩了,http://img.faloo.com/Novel/498x705/1/1078/001078298.jpg,天榜帝王,//photo.faloo.com/default.jpg,7,10270000,464,201212,2102,8280055,9547,1583213,11,300.0,0,0,9.6,2023-12-04,2024-12-09,https://b.faloo.com/1376353.html
军事历史,隋唐：开局杀了高句丽王,http://img.faloo.com/Novel/498x705/0/357/000357066.jpg,大唐糖糖,//photo.faloo.com/default.jpg,7,2200000,1795,202882,2020,13521894,40352,2134598,12,112000.0,0,0,10,2020-01-11,2024-12-09,https://b.faloo.com/687492.html
军事历史,抗战：我八级钳工，开局手搓航母,http://img.faloo.com/Novel/498x705/0/928/000928322.jpg,抗战名将千寻,//photo.faloo.com/default.jpg,9,21980000,811,201829,2103,15218570,30233,3415138,0,1788.0,0,0,9.8,2022-10-08,2024-12-09,https://b.faloo.com/1232506.html
军事历史,三国：躺平之前，拖着赵云投奔曹,http://img.faloo.com/Novel/498x705/0/690/000690217.jpg,躺平就是躺赢,//photo.faloo.com/default.jpg,2,2540000,1428,201774,2104,21595252,48976,2534192,0,1004000.0,0,0,9.9,2021-07-03,2024-12-09,https://b.faloo.com/987162.html
军事历史,大宋:开局就篡位,http://img.faloo.com/Novel/498x705/0/408/000408669.jpg,大宋第一反贼,//photo.faloo.com/default.jpg,4,10660000,1818,201904,2113,26271960,65906,3549415,36,13000.0,0,20,9.9,2020-03-31,2024-12-06,https://b.faloo.com/726626.html
军事历史,大明：开局废除宰相，老朱懵逼了,http://img.faloo.com/Novel/498x705/1/1368/001368131.jpg,天蚕马铃薯啊,//photo.faloo.com/default.jpg,52,21220000,1637,202871,2182,3395743,2063,1113508,0,100.0,0,0,9.9,2024-07-19,2024-12-09,https://b.faloo.com/1430999.html
军事历史,五常打二战-开局带李云龙攻北平,http://img.faloo.com/Novel/498x705/1/1117/001117212.jpg,尚书是狗,//photo.faloo.com/default.jpg,4,5560000,778,202956,2108,5429287,50568,1103045,0,34000.0,0,12,9.9,2024-04-21,2024-12-10,https://b.faloo.com/1409909.html
军事历史,大明：赈灾粮换粗糠，老朱气炸了,http://img.faloo.com/Novel/498x705/1/1371/001371644.jpg,天蚕马铃薯啊,//photo.faloo.com/default.jpg,52,21220000,1637,203121,2107,3066712,3431,910242,1,2200.0,0,0,9.3,2024-08-01,2024-12-09,https://b.faloo.com/1433975.html
军事历史,大秦：开局扮演李元霸，绝世无双,http://img.faloo.com/Novel/498x705/1/1099/001099740.jpg,天魔大人,//photo.faloo.com/default.jpg,7,5900000,1361,186917,2097,10514287,331713,2499419,64,461000.0,0,0,9.7,2023-11-01,2024-12-10,https://b.faloo.com/1367608.html
军事历史,特种兵：摆烂就变强,http://img.faloo.com/Novel/498x705/1/1541/001541189.jpg,不扑街呀,//photo.faloo.com/default.jpg,8,5900000,1395,186098,2120,1598743,17472,310053,1,100.0,0,0,10,2024-10-01,2024-12-02,https://b.faloo.com/1445394.html
军事历史,明末-山沟里崛起的暴秦帝国,http://img.faloo.com/Novel/498x705/1/1096/001096762.jpg,想要飞的猪,//photo.faloo.com/default.jpg,3,2190000,915,201369,2500,7043045,34334,965310,2,1400.0,0,3,9.6,2024-02-05,2024-12-08,https://b.faloo.com/1391818.html
军事历史,民国:曝光南天门计划，列强震惊,http://img.faloo.com/Novel/498x705/1/1061/001061324.jpg,只想低调一点,//photo.faloo.com/default.jpg,7,3690000,473,201752,2101,7968234,21819,1801886,6,21000.0,0,0,8.7,2023-10-04,2024-12-09,https://b.faloo.com/1360694.html
军事历史,民国：屡献毒计，光头求我当总统,http://img.faloo.com/Novel/498x705/1/1156/001156240.jpg,抗战名将千寻,//photo.faloo.com/default.jpg,9,21980000,811,201569,2097,4516568,8688,1688763,0,100.0,0,0,9.9,2024-05-30,2024-12-09,https://b.faloo.com/1419340.html
军事历史,抗战：铁血悍将，带回一个全械师,http://img.faloo.com/Novel/498x705/0/893/000893820.jpg,神奇马车,//photo.faloo.com/default.jpg,5,4950000,941,201763,2108,15721522,16111,2024970,0,300.0,0,0,9.9,2022-07-24,2024-12-09,https://b.faloo.com/1198725.html
军事历史,抗战：列强崛起从制霸上海滩开始,http://img.faloo.com/Novel/498x705/1/1070/001070572.jpg,喜欢做饭,http://photo.faloo.com/160x120/0/643/643170.jpg,14,15910000,1411,202712,2109,9355564,31833,2473496,0,600.0,0,0,9.6,2023-11-07,2024-12-09,https://b.faloo.com/1369287.html
军事历史,大秦：疯子魅魔，开局强掳焰灵姬,http://img.faloo.com/Novel/498x705/1/1099/001099036.jpg,竹西妞妞,http://photo.faloo.com/160x120/0/865/865663.jpg,2,3050000,293,200696,2096,6645596,4626,2613516,0,20000.0,0,0,10,2024-02-20,2024-12-09,https://b.faloo.com/1394244.html
军事历史,我用淘宝小商品换了突厥十万头牛,http://img.faloo.com/Novel/498x705/0/734/000734925.jpg,满身花影,http://photo.faloo.com/160x120/0/132/132484.jpg,4,14270000,3767,202943,2194,17327315,106987,5616483,24,163000.0,1,0,10,2021-09-14,2024-12-09,https://b.faloo.com/1032349.html
军事历史,大秦：父皇，我真的没有私房钱了,http://img.faloo.com/Novel/498x705/0/796/000796166.jpg,皇子嬴彻,//photo.faloo.com/default.jpg,1,4360000,1070,201785,2100,19634528,125977,4362116,13,81000.0,0,1,9.9,2022-01-08,2024-12-10,https://b.faloo.com/1095759.html
军事历史,大明：我建文密探，靖难第一功臣,http://img.faloo.com/Novel/498x705/1/1028/001028778.jpg,大凶弟,//photo.faloo.com/default.jpg,3,3160000,1770,202132,2114,13482236,73610,1396173,28,70000.0,0,0,9.9,2023-06-27,2024-12-09,https://b.faloo.com/1330957.html
军事历史,帝国：S1赛季就开始收复失地,http://img.faloo.com/Novel/498x705/1/1138/001138806.jpg,夜夜叶子,//photo.faloo.com/default.jpg,4,4950000,1353,202039,2464,4637773,8229,2316842,0,200.0,0,0,10,2024-05-22,2024-12-09,https://b.faloo.com/1417547.html
军事历史,三国：开局吕布，武破诸天,http://img.faloo.com/Novel/498x705/1/1045/001045825.jpg,素笔书生,//photo.faloo.com/default.jpg,5,7550000,1300,201870,2101,11119785,17001,3474991,6,3964.0,0,0,9.9,2023-08-10,2024-12-09,https://b.faloo.com/1346095.html
军事历史,大秦：融合圣主，祖龙竟让我监国,http://img.faloo.com/Novel/498x705/1/1087/001087043.jpg,樱丸小桃子,http://photo.faloo.com/160x120/0/735/735000.jpg,3,4440000,1020,202254,1971,16371115,80232,2358137,33,211000.0,0,0,10,2022-02-24,2024-12-09,https://b.faloo.com/1117647.html
军事历史,震惊！当狗扮演杀生丸是什么鬼？,http://img.faloo.com/Novel/498x705/0/791/000791365.jpg,飞卢第一人,//photo.faloo.com/default.jpg,8,17460000,1136,203088,2100,19338562,93947,3167478,30,215000.0,0,1,9.9,2021-11-28,2024-12-10,https://b.faloo.com/1073696.html
军事历史,全民军阀：我的航空母舰杀疯了,http://img.faloo.com/Novel/498x705/0/962/000962468.jpg,九头龙,//photo.faloo.com/default.jpg,6,7120000,2207,202609,2100,6220525,145268,903370,90,267000.0,0,1,10,2023-01-02,2024-12-09,https://b.faloo.com/1265613.html
军事历史,大明：开局造反，逼老朱退位！,http://img.faloo.com/Novel/498x705/1/1000/001000892.jpg,火书楼木二二,//photo.faloo.com/default.jpg,6,15320000,733,202810,2101,14498406,20923,2766770,0,71000.0,0,0,8.8,2023-04-11,2024-12-10,https://b.faloo.com/1304464.html
军事历史,特种兵：相亲时顺手端了蓝军首长,http://img.faloo.com/Novel/498x705/0/790/000790974.jpg,赖床兔子,//photo.faloo.com/default.jpg,13,24750000,1496,202754,2105,25762103,76452,6813652,114,5500.0,0,0,9.9,2020-12-08,2024-12-09,https://b.faloo.com/865849.html
军事历史,诸天：泛华夏联盟，开局核平东京,http://img.faloo.com/Novel/498x705/1/1117/001117545.jpg,风雷天榜,//photo.faloo.com/default.jpg,3,2190000,1749,201717,2117,5475391,46137,1247266,13,5888.0,0,0,9.9,2024-04-26,2024-12-04,https://b.faloo.com/1411098.html
军事历史,国运：扮演傲慢之罪，老婆雷神,http://img.faloo.com/Novel/498x705/0/859/000859598.jpg,娱乐国运啊,//photo.faloo.com/default.jpg,4,11780000,954,201986,2217,14615305,70708,3750341,37,55000.0,1,3,9.7,2022-05-16,2024-12-09,https://b.faloo.com/1163786.html
军事历史,红楼：开局李存孝模板，征战辽东,http://img.faloo.com/Novel/498x705/1/1362/001362189.jpg,云中君丶,//photo.faloo.com/default.jpg,14,2390000,1677,202048,2111,3686377,7554,2180412,0,1100.0,0,0,9.6,2024-06-26,2024-12-10,https://b.faloo.com/1425705.html
军事历史,水浒：开局怒撕招安诏！,http://img.faloo.com/Novel/498x705/0/866/000866160.jpg,大宋第一反贼,//photo.faloo.com/default.jpg,4,10660000,1818,202104,2108,14376844,43556,1428687,15,3876.0,0,0,9.9,2022-05-29,2024-12-07,https://b.faloo.com/1170235.html
军事历史,我刷不良人短视频，古人破防了,http://img.faloo.com/Novel/498x705/1/1091/001091401.jpg,嫂嫂快让我进去,http://photo.faloo.com/160x120/0/839/839969.jpg,2,1950000,442,201768,2099,8088792,16911,1046970,11,8328.0,0,0,9.7,2024-01-05,2024-12-09,https://b.faloo.com/1384669.html
军事历史,大秦：融合凯多，被盖聂用剑指脸,http://img.faloo.com/Novel/498x705/0/913/000913269.jpg,无双魅影,//photo.faloo.com/default.jpg,4,7290000,851,201600,2102,16314413,47852,6105866,0,1200.0,0,3,9.9,2022-09-03,2024-12-10,https://b.faloo.com/1217587.html
军事历史,抗战：抓小鬼子去种地,http://img.faloo.com/Novel/498x705/1/1073/001073639.jpg,傅薪仁,//photo.faloo.com/default.jpg,1,550000,456,200290,796,2591957,24642,552716,0,1476.0,0,0,9.7,2023-11-17,2024-12-05,https://b.faloo.com/1371887.html
军事历史,刚当特种兵，你说钢七连要解散？,http://img.faloo.com/Novel/498x705/0/849/000849334.jpg,吹梦到月球,//photo.faloo.com/default.jpg,5,12880000,1131,201140,2103,19700463,218632,4581748,106,71000.0,0,1,9.9,2021-12-03,2024-12-09,https://b.faloo.com/1076887.html
军事历史,大秦：我特么刚穿越，政哥就死了,http://img.faloo.com/Novel/498x705/0/982/000982900.jpg,流氓不流氓,http://photo.faloo.com/160x120/0/529/529103.jpg,10,8650000,2454,201638,2101,11689788,109311,1274805,37,436000.0,0,1,9.2,2023-03-01,2024-12-09,https://b.faloo.com/1286984.html
军事历史,抗鹰前：交易汤姆猫，奶酪换航母,http://img.faloo.com/Novel/498x705/1/1365/001365987.jpg,小小鱼一只,//photo.faloo.com/default.jpg,1,10260000,1234,200952,2234,3161499,14975,1197288,1,200.0,0,0,9.8,2024-07-11,2024-12-09,https://b.faloo.com/1429061.html
军事历史,帝国时代：开局并州骑，封号定远,http://img.faloo.com/Novel/498x705/0/944/000944313.jpg,北斗天枢星,//photo.faloo.com/default.jpg,11,31040000,1036,201055,2105,16063836,77119,2406058,9,506000.0,0,0,9.9,2022-10-22,2024-12-10,https://b.faloo.com/1239048.html
军事历史,民国：中央夺权，绑架光头委员长,http://img.faloo.com/Novel/498x705/1/1093/001093914.jpg,江川烛行,//photo.faloo.com/default.jpg,2,2960000,333,201346,2095,7438797,4232,2725958,1,0.0,0,0,8.9,2024-01-26,2024-12-09,https://b.faloo.com/1389859.html
军事历史,我，大明皇帝，开局打压东林党！,http://img.faloo.com/Novel/498x705/1/1008/001008548.jpg,容值光,//photo.faloo.com/default.jpg,2,6570000,588,201981,2100,13997338,22507,5330174,0,688.0,0,0,9.9,2023-05-02,2024-12-09,https://b.faloo.com/1311785.html
军事历史,人在大庆：开局继承神机百炼,http://img.faloo.com/Novel/498x705/1/1161/001161484.jpg,达布拉达,//photo.faloo.com/default.jpg,2,2440000,567,200885,2095,4501608,33194,1126640,2,60000.0,0,0,9.3,2024-06-04,2024-12-09,https://b.faloo.com/1420461.html
军事历史,大秦：天道盘点，把我曝光了,http://img.faloo.com/Novel/498x705/0/811/000811617.jpg,煮茶证道,//photo.faloo.com/default.jpg,17,5880000,1254,202754,2102,10305450,18588,749799,14,32000.0,0,0,10,2022-02-12,2024-12-09,https://b.faloo.com/1111209.html
军事历史,大秦：开局召唤清微道长！,http://img.faloo.com/Novel/498x705/0/836/000836385.jpg,煮茶天榜,//photo.faloo.com/default.jpg,10,4510000,1518,202732,2103,14261557,24845,698646,0,62000.0,0,0,10,2022-04-03,2024-12-05,https://b.faloo.com/1139527.html
军事历史,抗战胜利后，我在缅北修魔称帝！,http://img.faloo.com/Novel/498x705/1/1060/001060252.jpg,朝歌天下,//photo.faloo.com/default.jpg,2,1640000,941,201889,2107,10323014,68884,1167756,1,120000.0,0,0,9.8,2023-09-28,2024-12-09,https://b.faloo.com/1359639.html
军事历史,我刷凶案短视频，凶手们全破防了,http://img.faloo.com/Novel/498x705/1/1087/001087783.jpg,良人当归,http://photo.faloo.com/160x120/0/628/628209.jpg,1,3960000,1209,201689,2101,7989017,6284,3654038,0,100.0,0,0,9.8,2024-01-04,2024-12-09,https://b.faloo.com/1384355.html
军事历史,民国：夭寿啦，我卧底成了委座,http://img.faloo.com/Novel/498x705/1/1053/001053764.jpg,四合院反派骑士,//photo.faloo.com/default.jpg,11,18350000,1077,201502,2099,11089342,49219,2008646,4,220000.0,0,0,9.8,2023-09-04,2024-12-09,https://b.faloo.com/1353597.html
军事历史,视频通历史，盘点十大离谱战役！,http://img.faloo.com/Novel/498x705/0/803/000803383.jpg,草丛大宝剑,//photo.faloo.com/default.jpg,3,9300000,1066,201378,2099,20080140,65625,5355810,22,252000.0,0,0,9.9,2022-01-22,2024-12-09,https://b.faloo.com/1103470.html
军事历史,盘点十大猛将，吓尿各朝皇帝,http://img.faloo.com/Novel/498x705/1/1030/001030612.jpg,离人秋,//photo.faloo.com/default.jpg,6,9270000,1516,200829,2065,8251860,9385,997145,0,0.0,0,0,9.9,2023-07-02,2024-12-09,https://b.faloo.com/1332708.html
军事历史,影视大庆：开局召唤冯宝宝！,http://img.faloo.com/Novel/498x705/1/1158/001158940.jpg,又活一天,//photo.faloo.com/default.jpg,8,13150000,521,200948,2099,4511575,9418,1384833,1,200.0,0,0,9.9,2024-06-02,2024-12-09,https://b.faloo.com/1420035.html
军事历史,我刷二创短视频，历史全乱套了,http://img.faloo.com/Novel/498x705/1/1119/001119571.jpg,无敌灭霸,http://photo.faloo.com/160x120/0/656/656245.jpg,6,3460000,1125,204571,1264,4800114,16045,1122237,35,200.0,0,0,9.9,2024-05-05,2024-12-10,https://b.faloo.com/1413117.html
军事历史,特工：开局统领水母杀手组,http://img.faloo.com/Novel/498x705/0/552/000552651.jpg,匕首0,//photo.faloo.com/default.jpg,2,7380000,1656,202009,2106,25586809,243324,3755032,86,31000.0,0,0,10,2020-10-26,2024-12-09,https://b.faloo.com/843952.html
军事历史,开局盘点昏君：各朝皇帝破防,http://img.faloo.com/Novel/498x705/1/1117/001117718.jpg,一枚写小说新人,//photo.faloo.com/default.jpg,3,2240000,283,200946,2134,5351283,6194,1633791,0,0.0,0,0,9.8,2024-04-26,2024-12-09,https://b.faloo.com/1411268.html
军事历史,参军体检，我一身伤疤曝光了！,http://img.faloo.com/Novel/498x705/0/914/000914242.jpg,梦里三千客,//photo.faloo.com/default.jpg,20,36970000,2063,201550,2104,17373668,116388,4015452,60,36000.0,0,2,10,2022-08-22,2024-12-09,https://b.faloo.com/1212594.html
军事历史,特种兵：从养猪兵到特战之皇,http://img.faloo.com/Novel/498x705/1/1107/001107901.jpg,小麻经理,//photo.faloo.com/default.jpg,1,1380000,264,202777,2103,6149928,8483,1380802,0,100.0,0,0,8.8,2024-03-21,2024-12-09,https://b.faloo.com/1402073.html
军事历史,大明：老朱偷看我日记，心态崩了,http://img.faloo.com/Novel/498x705/1/1059/001059636.jpg,跨马执枪1,//photo.faloo.com/default.jpg,3,5790000,693,200989,2128,10481366,19354,3126620,1,1000.0,0,0,9.9,2023-09-26,2024-12-09,https://b.faloo.com/1359113.html
军事历史,大明：镇国亲王,http://img.faloo.com/Novel/498x705/0/829/000829882.jpg,星域旅行者,http://photo.faloo.com/160x120/0/660/660782.jpg,3,4420000,1239,201901,2104,19682157,13021,3423491,22,6088.0,0,0,9.9,2021-11-22,2024-12-09,https://b.faloo.com/1069800.html
军事历史,三国：莲花宝鉴，开局截胡貂蝉,http://img.faloo.com/Novel/498x705/0/947/000947486.jpg,雨夜带刀人,//photo.faloo.com/default.jpg,1,2380000,776,203038,2108,13752137,143178,2383577,24,254000.0,0,0,9.9,2022-10-25,2024-12-09,https://b.faloo.com/1240141.html
军事历史,大唐：我成了长乐军师,http://img.faloo.com/Novel/498x705/0/748/000748435.jpg,轻时月,http://photo.faloo.com/160x120/0/495/495487.jpg,1,3070000,1476,203148,2580,14729539,57417,2585812,1,2176.0,0,0,10,2021-10-12,2024-12-09,https://b.faloo.com/1046563.html
军事历史,大秦：都统一六国了，你们才穿越,http://img.faloo.com/Novel/498x705/0/808/000808407.jpg,流氓不流氓,http://photo.faloo.com/160x120/0/529/529103.jpg,10,8650000,2454,201441,2118,9741708,73313,1207052,24,13000.0,0,0,10,2022-02-07,2024-12-09,https://b.faloo.com/1108759.html
军事历史,特种兵：将军微服私访，误认成看门大爷,http://img.faloo.com/Novel/498x705/0/654/000654671.jpg,国之荣耀,//photo.faloo.com/default.jpg,20,29730000,1314,201756,2105,19955780,47516,4398615,32,2476.0,0,0,10,2021-05-05,2024-12-09,https://b.faloo.com/950369.html
军事历史,大明：兵谏逼宫，你说老朱是假死,http://img.faloo.com/Novel/498x705/1/1093/001093962.jpg,元宵佳节,//photo.faloo.com/default.jpg,13,16720000,526,202456,2100,7564318,65281,940801,0,86000.0,0,0,10,2024-01-26,2024-12-10,https://b.faloo.com/1389900.html
军事历史,红楼：我要加点修仙，姑娘请自重,http://img.faloo.com/Novel/498x705/0/982/000982621.jpg,砂糖柑,//photo.faloo.com/default.jpg,2,3270000,966,202725,2101,15380188,36904,1486078,2,300.0,0,0,9.6,2023-02-28,2024-12-09,https://b.faloo.com/1286724.html
军事历史,大秦：祖龙夹菜时，吓哭赵高！,http://img.faloo.com/Novel/498x705/0/708/000708249.jpg,胡天帝,//photo.faloo.com/default.jpg,3,6310000,1327,202564,2100,8811711,23053,2169136,0,158000.0,0,0,10,2021-07-31,2024-12-09,https://b.faloo.com/1005794.html
军事历史,大明：皇室遗孤的咸鱼日常,http://img.faloo.com/Novel/498x705/0/900/000900622.jpg,大唐奥特曼,//photo.faloo.com/default.jpg,9,14010000,1148,201106,2104,21105794,117767,4910875,18,3589000.0,0,1,10,2021-12-22,2024-12-09,https://b.faloo.com/1087601.html
军事历史,人在特战：开局全军批评燕破岳！,http://img.faloo.com/Novel/498x705/0/845/000845233.jpg,生死离别歌,//photo.faloo.com/default.jpg,12,14560000,1415,201656,2104,18179270,20955,4601058,22,2288.0,0,0,9.9,2022-04-19,2024-12-09,https://b.faloo.com/1148872.html
军事历史,大秦：我杀敌成神，横推焱妃！,http://img.faloo.com/Novel/498x705/1/1114/001114000.jpg,七月生雷,http://photo.faloo.com/160x120/0/873/873828.jpg,3,3290000,242,202739,2100,5624016,3091,861444,1,100.0,0,0,8.6,2024-04-13,2024-12-09,https://b.faloo.com/1408000.html
